1761	396
5408	5408
5408	287
4608	2423
4608	384
3723	5666
1037	6218
3266	3054
5590	1754
3998	6273
3998	2529
3998	49
6530	1476
4790	3719
1073	173
1388	2523
5435	991
5435	4660
4811	5724
4284	2621
412	1689
1033	245
6726	3153
6726	1034
780	3843
5711	287
5711	3071
1633	6449
2230	5839
1804	6505
1804	6929
1049	4628
552	5084
2582	1109
289	4189
5620	4837
1863	3375
346	1259
5390	4684
5390	1514
1867	3845
2795	374
2795	6488
5700	3573
3629	3551
5966	3695
6250	2978
6250	3142
6551	5724
6551	4653
332	6255
2957	1989
5665	4305
4871	6151
724	1924
1972	4684
103	4606
103	3649
4631	4631
3852	4631
6261	1146
6261	5157
6261	5294
1130	1539
2206	5443
6422	1228
2254	4493
979	2432
2305	2551
2305	777
2305	3426
3359	4926
31	3366
3510	5715
5224	3573
1591	5130
1591	4234
1591	2561
1740	4606
1740	5274
504	3998
504	3350
504	504
504	672
3689	3250
3689	3052
3689	4382
3689	4650
5181	768
1605	4305
945	1689
4910	2732
3826	1689
2655	5581
2655	5274
2655	269
2655	4493
2902	5589
5752	5752
6018	2824
6018	3921
5903	1766
5903	287
5903	1432
2433	3695
2433	3761
6102	904
1567	5365
1567	1384
1567	384
1567	2394
6167	5365
5099	5517
1585	2048
6355	384
6355	3674
5918	4330
2725	4234
1782	2977
5649	6505
5649	2453
5934	2592
4504	2419
4504	4504
2093	2308
2093	3434
3329	2432
6269	4119
1637	2866
2693	5326
2105	6505
2105	186
2105	2453
5592	416
5592	281
5326	268
1123	1123
1123	872
6641	268
6024	5932
6237	2952
4939	1034
5530	3508
5167	6842
5167	4606
5167	2592
5167	4493
5167	5167
5167	3649
5167	2551
3007	589
3007	3153
3007	2561
3007	5130
3007	3405
3007	906
6588	2732
3074	6662
5412	287
910	768
3622	5748
3622	6781
983	5631
983	287
1965	6488
376	268
2112	2963
6712	4268
5066	5066
6419	267
825	5631
321	4045
2071	1096
4081	3889
1679	1631
6633	1784
3179	3179
2229	4851
2229	4143
2229	5729
2127	2662
139	5438
139	2432
139	2443
4285	2516
4285	4234
4285	2561
4285	1420
4285	904
2976	5320
2369	3129
4856	4119
4805	3515
4805	6781
4587	76
4199	2952
4199	4854
4199	4453
5101	3204
4123	589
5345	6812
6164	5443
6164	6139
2201	1784
6708	4493
3318	2732
5992	5408
731	4806
746	4060
2377	2739
4995	2561
4995	5130
4938	5365
4938	498
4938	6474
5002	1480
5055	3129
78	245
2637	4101
2861	3006
4373	6604
4373	4783
2385	5858
2385	1032
4018	4792
4561	4493
1936	4606
1936	3662
1936	173
5713	2978
2875	6841
2875	6180
1055	1681
4886	4946
4886	2518
3897	2686
4074	4926
2286	5274
2286	1754
4362	3390
4362	5365
370	2432
1666	6864
56	3158
5229	4684
5229	1173
3274	2152
2558	4101
1001	384
3312	4628
1228	1187
2364	28
5120	3366
1642	2443
2605	2347
3059	2229
3059	4851
3059	4143
4357	3315
4364	5412
4364	287
5225	3315
5225	6821
5225	906
2799	3695
5450	6673
1181	4493
1996	2308
1996	3434
1996	3201
2032	4500
6077	860
4276	3244
506	1032
5108	6471
1744	6505
1744	2857
1744	3153
1744	1034
1744	6771
1734	2952
1734	2922
6019	2561
6019	5517
105	3695
5748	6781
5129	792
1457	2119
5783	4493
5783	5274
5783	254
5708	3359
3601	3824
3006	1947
6025	4169
2382	4889
871	5828
871	4684
805	5517
1492	4305
645	4606
645	5274
645	4493
645	3649
1461	1689
2224	3006
5421	794
5421	1355
3115	745
1023	6474
4120	1727
2587	2152
957	5585
4492	37
1944	1924
1944	5942
1944	1103
5792	6841
6254	4684
6254	5179
6254	1173
3064	3064
714	509
2992	2263
2992	4173
2992	3292
3911	5274
3911	4493
6844	1784
5145	1228
5145	3426
5508	4851
3807	60
6652	1323
6652	5274
6652	4493
3620	6151
4115	3551
6411	2453
5430	4172
4536	504
5659	1094
906	6505
906	186
1864	3492
3876	76
6357	4628
2021	3070
3774	1194
3774	3355
3672	2152
568	4782
2504	6188
295	4946
1218	2406
6592	311
6592	5294
2824	2213
2824	2017
2631	6784
2631	3142
4051	4390
660	481
660	281
2815	1957
5064	2561
5064	6690
5064	860
2678	3142
3417	6255
4035	6482
2878	1957
3446	939
4620	3341
1932	4493
4699	5055
249	4493
806	4493
2399	2963
3014	2116
4828	2324
5999	1653
1202	3320
1329	1962
3983	2732
3983	5135
1424	1802
5949	1070
5949	6503
5949	2443
1039	6474
6515	6515
4443	4374
5676	4929
590	2523
2141	764
375	6448
6638	6137
6638	6781
6638	186
6638	906
1524	1137
5539	4781
3605	5198
2853	1264
5254	1103
5254	3363
326	3882
326	6429
326	5090
3270	6841
3270	1849
3270	1232
3270	5548
3307	2591
584	3153
2499	4503
3085	339
3085	2394
5536	5365
6517	5118
6517	199
2174	5710
2174	5274
2174	307
2174	269
97	6018
1849	6841
1849	1173
1849	6180
466	6137
466	1232
466	6781
466	6472
751	2561
6917	6601
1650	384
1650	3674
2387	509
5696	902
5455	1228
5455	1187
1276	112
3223	369
3223	1775
1521	589
4652	1187
1706	5368
5830	1414
3459	243
6742	4856
6742	4119
6742	527
3378	2892
3233	720
2650	3390
2650	5365
4830	2733
496	3265
2199	5548
1151	1384
1298	3006
2234	307
2234	5274
2234	1754
2234	705
2234	269
1890	654
5017	2559
5017	3208
5378	2013
4337	2282
5567	4606
5567	705
5567	4493
230	4854
4221	2559
3244	4276
2042	3508
6762	5940
6762	4058
4810	5934
5366	4366
5721	6925
5694	481
5694	281
4187	158
1305	4742
5631	287
2166	2166
2252	2252
457	5847
4510	311
269	4606
269	1754
269	5274
269	4493
1460	6134
1460	2152
6472	1670
6472	186
6502	5290
1726	768
1231	3129
1272	2247
2745	2561
0	1727
963	5666
2386	3761
4983	4606
3031	2561
3031	792
234	4851
6822	76
6623	339
6623	2394
2100	4406
214	5523
2761	627
3500	5075
3500	6842
6352	2592
6352	4493
4056	4060
6797	1522
6188	860
2868	4684
3854	6771
5581	269
5581	705
5581	1754
5581	5274
117	1099
1999	3715
4794	3956
5479	2559
5479	2561
5479	5220
2148	4858
1575	3037
1575	3532
1995	792
1995	1563
5818	5274
5818	4493
5818	6347
5818	4606
5818	5951
5818	1754
2238	2767
2212	3569
3148	5631
5555	1653
1618	6925
5239	2561
1872	4456
449	3250
449	1802
1469	5687
421	4943
578	4792
578	254
578	806
578	1323
578	4517
578	777
578	4721
578	4847
578	4493
1758	384
2167	19
2167	2167
2424	3217
2917	2963
495	3040
2942	4856
2942	527
1989	4456
1570	6151
4404	2732
793	6183
793	2064
408	2167
1836	5220
1836	3405
4553	1962
4553	2516
4553	4234
4553	1420
4553	904
5849	3129
5634	1754
5634	4493
6606	3023
2139	1496
2978	2978
1841	5077
2781	1143
1416	1034
6187	1121
199	4101
6248	4684
6248	4926
2647	3520
5870	5870
3209	210
3209	3565
3209	3209
5952	1989
2777	6474
4956	1848
1762	4493
3020	768
4237	2854
6736	6474
2755	3551
2755	1909
3940	5517
3940	1283
6765	1558
304	3492
6598	768
6598	2919
3663	3366
3663	3334
3663	1187
786	1099
3771	3771
5178	2732
2158	1232
2158	6781
6219	461
6219	1482
3615	1962
3615	4234
3615	1034
5117	1727
4514	839
4114	5946
4114	6347
4114	384
4114	2423
6112	6095
4568	5724
5961	777
5961	642
5961	3649
5961	3894
57	4655
3992	3097
5932	3366
5932	6864
3405	2561
3130	4101
3260	2561
3260	5220
944	3601
944	3695
944	5004
1527	384
922	2379
3976	5951
3976	5274
3976	269
3976	4493
1779	2916
536	2209
673	5162
1212	3925
1552	1758
1552	6851
1552	1526
4509	1232
4509	6781
4509	6472
3714	4806
3714	3153
6816	6134
1187	1228
5441	384
2348	3334
2348	777
2361	4119
1179	6647
1179	6188
1179	860
4169	1348
1169	6134
4436	384
4436	3674
3547	4673
1582	3695
1582	3824
4817	4456
4184	5659
5241	4311
2539	504
2539	4781
3353	4854
6022	2202
6022	6474
6022	2394
6518	6647
6518	6188
6518	860
6518	906
1771	1771
134	5946
134	103
134	1924
134	724
134	634
6281	5666
6724	4664
6724	4698
3118	4256
3118	1120
894	112
894	1187
3037	720
4079	5585
4524	2561
4524	860
2320	5951
6470	4249
4483	4946
855	2261
3304	906
3304	639
6029	6183
6029	2064
4529	1631
6614	2978
5803	6771
4310	3320
2341	4249
1969	5791
1969	6355
3551	1909
2327	4926
3201	2308
1315	950
5033	1420
639	4600
2596	3049
2596	2604
2596	1504
2596	1753
1671	6474
1671	2592
1671	6022
101	1034
4390	4456
3335	5631
689	268
1211	1305
1211	4742
5012	6864
3147	6599
446	6255
4824	6599
519	6558
5467	6781
5467	6472
6467	2561
2072	1143
1715	1173
4421	3390
4421	1005
1301	3204
2883	4946
2883	2221
2404	2732
2404	2315
2384	1187
4517	254
4517	806
4517	777
4899	162
5780	2710
6286	4069
6286	1441
4233	173
25	3642
6138	4854
6138	6474
4305	626
6850	6048
6850	4854
6850	5365
6850	472
6426	5290
6426	4557
6399	4414
315	3695
2357	2064
1017	1034
1017	4148
4101	5118
4101	4698
5801	6812
6505	2453
2297	4099
4698	4664
4698	4698
4698	6178
5549	3709
5549	2827
5549	5882
400	4684
3395	5365
525	2732
3583	5118
3583	4698
1323	4606
5113	3250
5113	2449
5113	3023
6493	2456
6493	764
4898	225
1433	4606
1433	1433
1433	1936
1433	3662
1433	4493
1433	3649
3820	2952
3820	3649
5806	1764
3186	777
3186	2551
3850	4876
2293	4684
2293	589
2293	6077
3198	1804
4656	2551
4656	1731
2243	4806
1118	1032
3303	6853
1059	5220
1059	3405
6837	473
6385	2152
2081	2263
3768	4112
5758	4645
4688	6134
4688	2152
1072	6137
1072	6781
1072	6472
6576	2559
6576	400
1789	1789
222	1909
5032	2427
4229	6178
2490	6650
2490	287
5971	3551
4623	1152
6238	5365
6011	3680
3749	6474
705	4606
705	5274
705	1754
705	4493
2901	4242
5543	1194
1463	2561
1463	6690
1463	860
4518	4518
451	5666
1651	4268
2507	32
5515	1034
5111	1067
5111	2019
3617	2171
2301	1804
4211	1727
4926	1187
5428	6211
4336	563
4336	4854
4336	2952
2442	4606
2442	2102
1825	2854
1823	406
3745	3745
1249	146
2922	2952
1454	3814
3021	4388
66	4305
1239	3334
1239	777
5220	589
5220	2561
5220	860
5220	2453
5624	3390
5624	4944
5127	2456
5127	764
4881	1962
4881	5748
4881	1954
4881	906
4881	6882
107	2561
107	5220
107	792
4009	6752
4009	4653
3662	4606
3662	173
4859	2447
1110	52
6654	2732
6654	2263
99	5536
5350	1727
4354	3208
2480	6255
5572	5946
5284	3315
1991	504
83	4858
5977	4684
5977	4926
6564	4606
6564	2202
6564	6048
6564	6474
6564	3649
1387	4628
3355	1194
3355	4773
3355	3355
4868	6658
1985	2523
1985	3678
1346	5877
4116	4822
4094	491
4094	5179
4094	3243
4094	4189
4094	6180
236	4366
5998	5773
3397	5529
86	2952
86	221
86	5455
6697	3023
3191	2561
3806	672
3806	1229
1027	5502
5463	1727
2395	2824
2395	3921
826	5760
5299	225
3008	3295
3008	1418
62	2592
4737	5517
1065	5416
6699	6699
5642	2678
1573	5658
2027	1756
2027	5914
3668	509
3668	1107
3522	4519
2389	3849
2808	4557
1520	2561
1520	6423
952	1187
4259	2394
2705	2591
5540	2432
2994	6112
301	6851
6266	3390
6266	1756
6266	3453
4215	4215
4475	2336
4475	5791
5542	4281
5542	2561
5542	860
3549	4792
4446	768
4446	1450
3297	768
4888	5130
4888	4234
4888	2561
5655	672
5655	4781
5805	1735
1992	5071
6904	6205
5856	2423
5856	6347
5856	3363
5856	5946
4887	5951
4887	6474
4887	6022
4887	2592
4738	384
2952	6812
1753	1504
5910	4806
4440	4388
1558	6830
1558	173
1176	504
489	2302
5680	3153
5680	1034
2679	5673
374	2002
3571	2677
2585	5150
2585	4621
2076	2036
2076	1727
6887	2978
4796	1947
1497	6474
1497	1624
5172	2432
3477	3390
3477	4944
3649	4606
3649	2592
6163	768
5251	1706
4665	2615
6347	3363
2289	311
2289	4858
1512	4493
655	6151
2368	3695
2052	2419
2052	2052
6015	188
2703	416
3434	2308
3434	2952
686	4684
60	6241
3293	5274
3293	269
5740	499
5317	540
5317	933
3426	5951
3426	3712
2015	2015
3877	4606
3877	307
3877	5274
3877	269
4589	6048
4589	4854
4589	5365
4589	472
4569	3390
4569	4944
1310	6178
4268	4268
2598	3023
3486	4507
3486	915
3247	1886
1731	642
1731	2551
14	2978
4894	6505
4894	6929
5799	1121
5799	4706
5799	6187
1961	3761
2394	1384
2394	384
6465	3551
6465	3629
6854	4792
6854	4018
6854	4493
814	2595
4319	3649
2973	1706
2973	5368
2144	1909
2144	3551
579	3144
3095	1498
3095	6600
653	841
1883	745
2733	3384
6409	3594
2011	2152
4847	4517
4847	1228
4847	4493
1186	3434
5074	1490
6469	499
3586	6472
381	4889
5090	1653
361	768
2846	2561
2846	860
2846	6077
2846	3515
2846	5517
3831	3956
3624	4684
6542	4456
3272	768
5866	3492
1007	5517
4650	2890
4126	4812
4770	97
4770	4812
4770	6018
3311	5828
3311	4684
1075	2320
1075	3426
1075	4887
6619	1961
6151	4740
589	2561
589	6690
589	860
3922	6690
3594	2152
3946	1130
5042	4856
5042	4119
6929	6929
6929	906
6929	3714
2290	5114
777	3649
777	3269
359	3153
5760	4684
5760	2561
4765	6376
1690	1690
104	1947
434	2202
434	2593
434	1504
1719	4915
4346	3390
4346	1756
4346	3453
4389	5220
572	3761
6750	2516
161	3573
1577	6168
1559	744
1559	2591
4591	5951
4591	6474
4591	6022
4591	2592
4752	3205
4295	3695
4616	6841
6316	5486
4464	583
6660	4854
6660	3769
6660	1418
67	1670
5414	5666
3415	2561
3415	5517
5950	6488
1287	1957
4240	4240
3665	2152
6215	1489
6215	509
1856	2556
3609	4456
991	4660
2927	6925
2927	1263
3255	5842
2983	2983
6706	3037
6706	3532
2082	883
3782	1120
3114	4369
5292	2983
5312	2677
2698	2347
3607	4600
3520	2978
811	3889
4107	4189
1774	2064
2160	2432
1879	1796
3830	3830
6321	1760
4869	112
4869	5579
61	2983
5710	524
5710	705
5710	1754
5710	5274
4164	4164
3773	4493
3773	4847
3773	4792
3773	254
993	4058
79	867
540	5605
187	6441
667	5951
2169	3164
2169	1849
2169	5220
5554	5644
6058	3508
393	1348
393	3844
3151	6925
5026	2561
3867	3867
3867	768
1803	6781
3024	4782
6037	5323
4621	5150
6153	6031
6153	5517
5633	2152
3508	1655
